"","year","male","region","race","bday_m_cutoff","stem","education","income","score","varsity","single_parent_hh"
"1758",2011,0,2,3,-81,0,8,27072,780,0,1
"1759",2011,0,2,2,-119,0,10,20553,900,0,1
"1760",2011,0,2,1,-121,0,14,52515,1270,1,0
"1761",2011,0,2,4,139,0,9,36297,880,0,1
"1762",2011,0,2,2,-64,0,13,22254,1150,0,1
"1763",2011,1,2,1,58,0,10,78304,1020,0,0
"1764",2011,1,2,3,75,0,11,43136,1040,0,1
"1765",2011,0,2,1,50,0,15,61985,1320,0,0
"1766",2011,0,2,1,52,0,11,76466,1070,0,0
"1767",2011,0,2,1,103,0,8,52124,840,0,0
"1768",2011,1,2,4,151,0,12,56662,1100,0,0
"1769",2011,0,2,1,-83,0,10,50238,970,1,0
"1770",2011,0,2,1,-140,0,11,71327,1060,0,0
"1771",2011,0,2,1,-168,0,8,47619,810,0,0
"1772",2011,1,2,1,-33,0,11,68138,1070,1,1
"1773",2011,0,2,2,-176,0,9,23836,860,0,0
"1774",2011,1,2,1,51,0,12,77428,1150,0,0
"1775",2011,0,2,1,-176,0,9,62295,890,0,1
"1776",2011,1,2,1,64,0,10,63667,1010,0,0
"1777",2011,0,2,1,-167,0,9,69838,910,0,0
"1778",2011,1,2,2,61,0,12,66599,1110,0,0
"1779",2011,0,2,1,-26,0,12,40207,1090,0,1
"1780",2011,0,2,2,-44,0,9,20264,830,0,0
"1781",2011,1,2,1,32,0,12,65890,1120,0,0
"1782",2011,1,2,1,27,0,12,62343,1110,0,0
"1783",2011,0,2,3,-21,0,8,41500,800,0,0
"1784",2011,1,2,1,-17,0,11,86153,1090,0,0
"1785",2011,1,2,1,94,0,9,53886,880,0,1
"1786",2011,0,2,1,-67,0,13,54801,1190,0,0
"1787",2011,1,2,1,110,0,10,78034,1010,1,0
"1788",2011,0,2,1,44,0,12,50665,1120,0,0
"1789",2011,0,2,3,89,0,9,20909,870,1,1
"1790",2011,1,2,3,-125,0,10,60771,1000,0,0
"1791",2011,1,2,1,-106,0,11,85467,1090,1,0
"1792",2011,1,2,1,-6,0,15,84490,1360,0,0
"1793",2011,0,2,1,31,0,13,67398,1200,0,0
"1794",2011,1,2,1,119,0,12,89971,1140,0,0
"1795",2011,0,2,1,-7,0,14,58075,1230,0,0
"1796",2011,1,2,4,-103,0,10,67026,980,0,0
"1797",2011,0,2,1,15,0,11,52914,1030,0,0
"1798",2011,1,2,1,-167,0,16,90574,1440,0,0
"1799",2011,0,2,3,116,0,8,24816,800,1,1
"1800",2011,0,2,3,18,0,8,35342,780,0,0
"1801",2011,0,2,2,159,0,13,13553,1120,1,1
"1802",2011,0,2,2,-130,0,11,37046,1000,0,0
"1803",2011,0,2,1,-117,0,14,65893,1260,1,0
"1804",2011,1,2,1,-86,0,12,85017,1150,0,0
"1805",2011,0,2,1,18,0,17,73042,1460,1,0
"1806",2011,1,2,2,-89,0,9,41479,860,1,1
"1807",2011,1,2,1,-107,0,14,62508,1240,0,0
"1808",2011,1,2,2,-110,0,8,40657,820,0,0
"1809",2011,1,2,1,24,0,11,83769,1100,1,0
"1810",2011,1,2,3,-111,0,12,54625,1100,0,1
"1811",2011,0,2,1,18,0,10,56915,960,0,0
"1812",2011,0,2,2,150,0,7,33432,720,0,0
"1813",2011,0,2,1,-157,0,9,41270,890,0,1
"1814",2011,1,2,2,-50,0,9,46121,900,0,0
"1815",2011,1,2,1,-129,0,11,57417,1050,0,1
"1816",2011,1,2,3,-98,0,13,62897,1180,0,0
"1817",2011,1,2,1,88,0,7,46257,740,0,0
"1818",2011,1,2,3,-90,0,10,44033,970,0,1
"1819",2011,0,2,4,-134,0,10,49954,980,0,0
"1820",2011,0,2,3,81,0,10,32617,950,0,1
"1821",2011,0,2,1,3,0,9,53461,890,0,1
"1822",2011,1,2,1,-57,0,10,57382,990,0,1
"1823",2011,0,2,1,-156,0,10,61911,1000,0,0
"1824",2011,0,2,3,117,0,11,43173,1020,0,0
"1825",2011,1,2,4,53,0,12,46620,1090,0,1
"1826",2011,1,2,1,81,0,11,79487,1090,0,0
"1827",2011,1,2,1,178,0,11,80562,1060,0,0
"1828",2011,0,2,1,-36,0,12,55905,1090,0,0
"1829",2011,1,2,3,-170,0,10,61865,960,0,0
"1830",2011,0,2,1,-123,0,13,66585,1190,0,0
"1831",2011,0,2,1,0,0,16,59042,1400,1,0
"1832",2011,0,2,2,-178,0,13,20786,1110,0,1
"1833",2011,1,2,1,-17,0,13,60565,1210,0,0
"1834",2011,1,2,1,28,0,11,58882,1050,0,1
"1835",2011,0,2,1,-61,0,12,63421,1110,0,0
"1836",2011,1,2,2,-38,0,12,62581,1110,0,0
"1837",2011,0,2,1,141,0,14,67235,1250,1,0
"1838",2011,0,2,2,138,0,7,23126,700,0,1
"1839",2011,1,2,1,-19,0,18,74653,1550,1,0
"1840",2011,0,2,3,-165,0,11,44591,1020,0,0
"1841",2011,0,2,3,-68,0,14,47248,1220,0,0
"1842",2011,1,2,3,69,0,9,64399,920,0,0
"1843",2011,1,2,2,67,0,13,65639,1190,0,0
"1844",2011,0,2,1,54,0,10,49131,980,0,1
"1845",2011,1,2,1,47,0,10,73097,990,0,0
"1846",2011,1,2,2,-125,0,15,39224,1300,0,1
"1847",2011,1,2,1,82,0,11,68622,1080,0,0
"1848",2011,1,2,1,-39,0,12,77347,1120,0,0
"1849",2011,1,2,1,120,0,12,77414,1120,0,0
"1850",2011,1,2,1,167,0,13,66041,1190,0,0
"1851",2011,0,2,1,-77,0,10,45334,950,0,1
"1852",2011,1,2,1,-70,0,11,55842,1040,0,1
"1853",2011,1,2,1,-78,0,10,73420,1010,0,0
"1854",2011,0,2,1,171,0,11,38825,1000,0,1
"1855",2011,0,2,1,-103,0,9,54907,920,0,0
"1856",2011,0,2,1,120,0,15,56274,1340,1,0
"1857",2011,0,2,2,181,0,8,38772,790,0,0
"1858",2011,1,2,1,-58,0,11,76389,1060,0,0
"1859",2011,1,2,3,-116,0,10,55830,970,0,0
"1860",2011,1,2,3,20,0,10,49979,980,0,1
"1861",2011,1,2,3,49,0,11,73397,1060,1,0
"1862",2011,1,2,3,-86,0,9,42453,880,0,0
"1863",2011,1,2,1,-88,0,11,80371,1100,0,0
"1864",2011,0,2,2,-4,0,10,38916,970,0,0
"1865",2011,0,2,1,42,0,10,62942,990,0,0
"1866",2011,1,2,1,82,0,11,88236,1070,0,0
"1867",2011,0,2,1,-19,0,9,40587,860,0,1
"1868",2011,1,2,1,181,0,14,87350,1290,0,0
"1869",2011,1,2,1,5,0,10,66663,980,0,0
"1870",2011,0,2,3,50,0,8,31129,780,0,1
"1871",2011,0,2,3,100,0,9,43854,870,0,0
"1872",2011,1,2,1,79,0,10,88361,1000,0,0
"1873",2011,0,2,1,-35,0,11,34903,1010,0,1
"1874",2011,1,2,3,-23,0,11,43003,1020,0,1
"1875",2011,1,2,3,-5,0,13,42715,1150,0,0
"1876",2011,1,2,1,-98,0,9,63990,910,0,1
"1877",2011,1,2,1,179,0,12,64207,1120,0,0
"1878",2011,1,2,3,-115,0,10,51698,960,1,1
"1879",2011,0,2,2,158,0,10,39536,940,0,0
"1880",2011,1,2,1,113,0,11,59047,1040,0,1
"1881",2011,0,2,1,-148,0,12,48992,1080,0,0
"1882",2011,0,2,2,176,0,7,27603,730,0,0
"1883",2011,1,2,1,-5,0,17,92016,1520,1,0
"1884",2011,0,2,2,152,0,12,44959,1070,0,0
"1885",2011,1,2,3,-73,0,11,55779,1050,0,1
"1886",2011,1,2,1,56,0,9,77144,920,0,0
"1887",2011,1,2,2,87,0,14,59445,1250,0,0
"1888",2011,0,2,1,-59,0,12,51865,1110,1,0
"1889",2011,1,2,1,-172,0,17,69968,1500,0,0
"1890",2011,0,2,3,126,0,12,56912,1110,0,0
"1891",2011,1,2,3,29,0,9,62161,910,0,0
"1892",2011,0,2,1,126,0,9,51745,900,0,0
"1893",2011,1,2,1,104,0,15,75020,1360,1,0
"1894",2011,0,2,1,150,0,15,66358,1360,1,0
"1895",2011,0,2,2,-168,0,13,24152,1110,0,1
"1896",2011,1,2,3,48,0,7,36567,730,0,1
"1897",2011,0,2,2,152,0,15,29133,1300,1,0
"1898",2011,1,2,4,157,0,12,47168,1080,1,1
"1899",2011,0,2,2,167,0,10,42938,930,0,0
"1900",2011,1,2,1,48,0,10,82910,1000,1,0
"1901",2011,0,2,3,-39,0,12,50845,1090,0,0
"1902",2011,0,2,1,179,0,13,72610,1190,0,0
"1903",2011,1,2,2,94,0,13,61085,1190,0,0
"1904",2011,1,2,1,-13,0,14,52800,1270,0,0
"1905",2011,0,2,3,-76,0,8,23870,790,0,0
"1906",2011,1,2,1,-175,0,14,55786,1270,0,1
"1907",2011,0,2,1,33,0,12,70976,1140,0,0
"1908",2011,0,2,3,-140,0,10,27629,930,1,0
"1909",2011,1,2,1,-160,0,13,78245,1200,0,0
"1910",2011,1,2,1,-113,0,18,81201,1550,1,0
"1911",2011,0,2,1,113,0,13,54892,1190,1,0
"1912",2011,0,2,1,42,0,8,48212,810,0,1
"1913",2011,1,2,1,93,0,10,73358,980,0,0
"1914",2011,0,2,3,102,0,7,30634,710,0,0
"1915",2011,0,2,2,-98,0,9,22076,830,0,0
"1916",2011,1,2,4,132,0,18,68837,1540,0,0
"1917",2011,1,2,1,81,0,11,89720,1100,1,0
"1918",2011,0,2,1,155,0,9,44394,870,0,1
"1919",2011,0,2,3,-104,0,13,42161,1180,1,0
"1920",2011,1,2,1,-99,0,13,66238,1220,0,0
"1921",2011,0,2,2,70,0,9,33789,890,0,0
"1922",2011,1,2,2,-57,0,8,43349,800,0,0
"1923",2011,1,2,1,-149,0,12,75958,1150,0,0
"1924",2011,1,2,2,-163,0,9,51423,900,0,0
"1925",2011,0,2,2,-160,0,9,29835,850,0,1
"1926",2011,1,2,2,-32,0,14,41610,1250,0,0
"1927",2011,1,2,1,-89,0,12,78352,1140,0,0
"1928",2011,0,2,4,-139,0,14,30895,1220,0,1
"1929",2011,0,2,1,178,0,11,55206,1040,0,0
"1930",2011,0,2,1,-99,0,12,34848,1070,0,1
"1931",2011,1,2,1,-84,0,16,76876,1430,1,0
"1932",2011,0,2,4,-94,0,8,33724,790,1,0
"1933",2011,0,2,2,137,0,10,41284,950,0,0
"1934",2011,1,2,1,-9,0,12,61027,1140,0,0
"1935",2011,1,2,4,151,0,13,70073,1180,0,0
"1936",2011,0,2,1,-1,0,9,53906,890,0,0
"1937",2012,1,2,2,126,0,14,32482,1220,0,1
"1938",2012,0,2,1,5,0,9,65413,920,0,0
"1939",2012,0,2,1,43,0,12,61341,1130,0,0
"1940",2012,1,2,1,-126,0,13,55200,1170,0,1
"1941",2012,1,2,2,149,0,9,24934,840,1,1
"1942",2012,1,2,1,-76,0,11,86758,1080,0,0
"1943",2012,1,2,2,-143,0,11,53187,1040,0,0
"1944",2012,0,2,1,109,0,15,60522,1310,0,0
"1945",2012,0,2,1,80,0,9,36356,860,0,1
"1946",2012,0,2,2,115,0,8,27611,780,0,0
"1947",2012,0,2,2,46,0,9,20392,860,0,1
"1948",2012,0,2,1,-175,0,13,51894,1190,1,0
"1949",2012,0,2,1,104,0,9,39825,890,0,1
"1950",2012,0,2,1,72,0,13,65502,1180,0,0
"1951",2012,0,2,1,30,0,10,58786,980,0,0
"1952",2012,1,2,1,124,0,11,73451,1090,1,0
"1953",2012,1,2,1,-4,0,12,77952,1140,1,0
"1954",2012,0,2,1,129,0,11,41124,1000,0,1
"1955",2012,1,2,1,-97,0,17,82460,1480,1,0
"1956",2012,1,2,2,166,0,11,28310,1020,0,1
"1957",2012,0,2,1,-140,0,9,40042,860,0,1
"1958",2012,0,2,1,35,0,9,44770,910,0,1
"1959",2012,1,2,1,-69,0,13,67374,1200,0,0
"1960",2012,0,2,3,31,0,10,40885,950,0,0
"1961",2012,0,2,1,27,0,12,49495,1080,0,1
"1962",2012,0,2,1,-52,0,13,50242,1180,0,0
"1963",2012,1,2,1,156,0,12,89784,1180,1,0
"1964",2012,0,2,1,-47,0,12,47085,1110,0,1
"1965",2012,1,2,4,-105,0,10,48585,960,0,0
"1966",2012,1,2,1,-91,0,14,88209,1280,0,0
"1967",2012,1,2,3,127,0,16,55050,1410,0,0
"1968",2012,1,2,1,-17,0,15,64645,1340,0,1
"1969",2012,1,2,2,-58,0,15,53912,1330,1,0
"1970",2012,0,2,1,126,0,9,37982,890,0,1
"1971",2012,0,2,3,77,0,13,48746,1160,1,0
"1972",2012,0,2,2,116,0,15,10119,1270,0,1
"1973",2012,1,2,2,-5,0,15,61978,1340,1,0
"1974",2012,1,2,1,69,0,11,56251,1050,0,1
"1975",2012,1,2,1,26,0,14,60809,1250,0,0
"1976",2012,0,2,5,37,0,15,50077,1300,0,0
"1977",2012,1,2,1,-73,0,14,80907,1300,0,0
"1978",2012,1,2,3,-7,0,11,39969,1020,0,1
"1979",2012,0,2,2,-169,0,8,12428,770,0,1
"1980",2012,1,2,1,-39,0,12,89089,1140,0,0
"1981",2012,0,2,1,81,0,13,76177,1220,0,0
"1982",2012,0,2,1,131,0,17,53216,1430,0,0
"1983",2012,0,2,1,13,0,10,66454,970,0,0
"1984",2012,0,2,2,-30,0,15,40183,1300,0,0
"1985",2012,0,2,1,-76,0,12,64055,1130,0,0
"1986",2012,0,2,1,84,0,9,43271,860,0,1
"1987",2012,1,2,2,-169,0,11,41430,1010,0,0
"1988",2012,1,2,2,-100,0,9,29767,840,0,1
"1989",2012,0,2,1,-85,0,14,33895,1230,0,1
"1990",2012,1,2,1,124,0,16,86542,1450,1,0
"1991",2012,1,2,4,116,0,9,48022,870,0,1
"1992",2012,0,2,1,-29,0,13,54962,1180,0,0
"1993",2012,0,2,1,-137,0,12,37830,1100,0,0
"1994",2012,1,2,1,72,0,13,67113,1190,0,0
"1995",2012,0,2,1,20,0,8,32337,780,0,0
"1996",2012,0,2,2,99,0,9,28907,870,0,0
"1997",2012,0,2,2,61,0,10,26580,930,0,1
"1998",2012,1,2,1,35,0,12,62008,1110,1,1
"1999",2012,0,2,1,104,0,14,61729,1250,0,0
"2000",2012,1,2,1,51,0,13,67948,1180,0,0
"2001",2012,0,2,3,79,0,9,33571,870,0,0
"2002",2012,1,2,2,84,0,16,46255,1380,0,0
"2003",2012,0,2,2,-153,0,12,20151,1070,1,1
"2004",2012,0,2,2,-24,0,10,30031,950,0,1
"2005",2012,1,2,1,-50,0,16,65237,1410,0,0
"2006",2012,0,2,2,159,0,11,50346,1040,0,0
"2007",2012,1,2,3,-171,0,13,61982,1170,0,0
"2008",2012,1,2,2,-36,0,13,38039,1140,0,1
"2009",2012,0,2,1,-8,0,12,37027,1090,1,0
"2010",2012,0,2,3,-132,0,12,41272,1110,0,0
"2011",2012,1,2,2,150,0,10,59455,990,0,0
"2012",2012,1,2,4,174,0,15,58425,1310,0,0
"2013",2012,1,2,1,-182,0,13,65145,1180,0,1
"2014",2012,0,2,1,179,0,9,50309,920,0,1
"2015",2012,1,2,1,69,0,10,74170,990,0,0
"2016",2012,1,2,1,95,0,14,73706,1280,1,0
"2017",2012,1,2,1,77,0,11,71653,1050,0,0
"2018",2012,1,2,1,-19,0,11,51184,1040,0,1
"2019",2012,1,2,4,7,0,10,66340,980,0,0
"2020",2012,0,2,3,156,0,12,28719,1050,0,1
"2021",2012,0,2,4,-131,0,10,49481,960,0,0
"2022",2012,1,2,2,164,0,9,39645,860,0,1
"2023",2012,1,2,2,80,0,12,51598,1110,0,0
"2024",2012,1,2,1,113,0,10,57998,1000,0,1
"2025",2012,0,2,1,102,0,13,70448,1220,0,0
"2026",2012,1,2,1,-34,0,14,60493,1280,0,0
"2027",2012,0,2,1,-125,0,12,52262,1130,1,1
"2028",2012,0,2,2,117,0,13,36527,1150,0,0
"2029",2012,0,2,1,15,0,10,38756,940,0,1
"2030",2012,0,2,1,-66,0,15,51973,1290,0,0
"2031",2012,0,2,1,-102,0,14,43985,1240,1,0
"2032",2012,1,2,1,-32,0,11,43228,1040,0,0
"2033",2012,1,2,2,-88,0,16,45515,1390,0,0
"2034",2012,0,2,1,66,0,11,35708,1000,0,1
"2035",2012,0,2,1,-98,0,14,35457,1240,0,1
"2036",2012,0,2,1,-29,0,10,47945,960,0,0
"2037",2012,1,2,1,-122,0,11,66119,1050,0,0
"2038",2012,1,2,2,59,0,9,40225,900,0,0
"2039",2012,0,2,1,155,0,11,60623,1070,0,0
"2040",2012,0,2,1,19,0,10,63359,970,0,0
"2041",2012,1,2,3,-45,0,13,55702,1160,0,0
"2042",2012,0,2,5,-140,0,17,32580,1420,0,0
"2043",2012,1,2,1,46,0,12,63413,1120,0,0
"2044",2012,1,2,3,-56,0,9,51002,890,0,0
"2045",2012,1,2,3,103,0,9,49581,900,0,0
"2046",2012,0,2,5,47,0,11,42288,1010,0,0
"2047",2012,1,2,3,-98,0,10,56608,960,0,0
"2048",2012,0,2,1,140,0,11,47450,1010,1,1
"2049",2012,0,2,1,140,0,11,58846,1030,0,0
"2050",2012,1,2,1,51,0,12,65986,1140,0,0
"2051",2012,0,2,1,132,0,9,50482,910,0,1
"2052",2012,0,2,2,182,0,16,46010,1360,0,0
"2053",2012,1,2,1,18,0,13,85994,1250,1,0
"2054",2012,1,2,1,-136,0,13,63807,1170,0,1
"2055",2012,1,2,1,83,0,12,72047,1140,0,0
"2056",2012,1,2,2,170,0,10,36985,950,0,1
"2057",2012,0,2,2,-111,0,12,37213,1080,0,0
"2058",2012,0,2,1,99,0,11,45179,1030,0,1
"2059",2012,1,2,3,-167,0,13,62012,1200,0,0
"2060",2012,1,2,2,-135,0,12,58328,1100,0,0
"2061",2012,1,2,3,-180,0,15,46025,1280,0,1
"2062",2012,1,2,4,21,0,13,49928,1160,0,0
"2063",2012,0,2,1,34,0,12,62570,1120,0,0
"2064",2012,0,2,1,-116,0,12,67283,1140,0,0
"2065",2012,0,2,1,-29,0,15,49308,1320,0,1
"2066",2012,1,2,1,-114,0,12,73111,1130,0,0
"2067",2012,1,2,1,143,0,14,85658,1280,1,0
"2068",2012,1,2,2,158,0,16,63076,1390,0,0
"2069",2012,0,2,2,54,0,8,15631,750,0,1
"2070",2012,0,2,1,-50,0,14,36252,1230,0,1
"2071",2012,1,2,1,55,0,15,82649,1350,0,0
"2072",2012,1,2,1,63,0,12,55609,1130,0,1
"2073",2012,0,2,4,128,0,10,52307,980,0,0
"2074",2012,0,2,1,-20,0,12,61139,1130,0,0
"2075",2012,0,2,1,-100,0,11,68610,1060,0,0
"2076",2012,1,2,1,117,0,11,68590,1070,0,0
"2077",2012,0,2,1,181,0,15,47260,1320,0,1
"2078",2012,0,2,1,130,0,11,66370,1060,0,0
"2079",2012,0,2,2,-78,0,13,44374,1170,0,0
"2080",2012,0,2,1,120,0,9,62303,920,0,1
"2081",2012,0,2,3,-167,0,8,30492,790,0,1
"2082",2012,1,2,1,150,0,13,69148,1200,1,0
"2083",2012,0,2,1,144,0,9,50640,880,0,1
"2084",2012,0,2,3,-4,0,16,57855,1380,0,0
"2085",2012,1,2,3,76,0,9,57674,930,0,0
"2086",2012,0,2,1,-129,0,16,58662,1370,0,1
"2087",2012,0,2,1,103,0,11,53010,1020,0,1
"2088",2012,1,2,3,2,0,10,28522,920,0,1
"2089",2012,0,2,1,-18,0,13,47103,1180,0,1
"2090",2012,1,2,2,-89,0,15,37766,1270,1,1
"2091",2012,0,2,2,81,0,18,45739,1510,1,0
"2092",2012,1,2,1,147,0,11,77402,1060,0,0
"2093",2012,1,2,4,10,0,10,62169,1000,1,0
"2094",2012,1,2,3,85,0,10,52022,950,0,0
"2095",2012,0,2,3,153,0,8,22733,770,0,1
"2096",2012,0,2,1,31,0,13,66359,1200,0,0
"2097",2012,0,2,3,177,0,9,49032,870,0,0
"2098",2012,0,2,1,152,0,12,61206,1110,0,0
"2099",2012,1,2,3,28,0,9,66901,900,0,0
"2100",2012,1,2,1,154,0,11,75597,1080,0,0
"2101",2012,1,2,1,20,0,15,74007,1340,1,0
"2102",2012,0,2,3,-48,0,13,50703,1180,0,0
"2103",2012,0,2,1,30,0,17,67009,1480,0,0
"2104",2012,1,2,1,-7,0,18,76297,1570,1,0
"2105",2012,1,2,2,68,0,13,65894,1220,0,0
"2106",2012,0,2,3,-131,0,12,59607,1130,0,0
"2107",2012,0,2,2,167,0,9,24601,840,0,0
"2108",2012,1,2,2,-84,0,13,52153,1190,0,0
"2109",2012,0,2,2,57,0,13,35488,1150,0,0
"2110",2012,1,2,2,36,0,17,36078,1450,0,1
"2111",2012,1,2,1,-123,0,13,54971,1190,0,1
"2112",2012,1,2,1,23,0,11,49566,1030,1,0
"2113",2012,0,2,3,-104,0,12,53608,1110,0,0
"2114",2012,0,2,1,-78,0,9,40412,870,0,1
"2115",2012,1,2,2,-86,0,15,59516,1310,0,0
"2116",2012,0,2,2,22,0,15,17563,1250,0,1
"2117",2012,0,2,3,-117,0,13,38399,1130,1,1
"2118",2012,1,2,2,-162,0,11,38016,1040,0,0
"2119",2012,1,2,2,75,0,14,39762,1210,0,0
"2120",2012,0,2,2,-155,0,8,24717,770,0,1
"2121",2012,0,2,1,-16,0,12,60332,1100,0,0
"2122",2012,0,2,1,125,0,17,71991,1470,0,0
"2123",2012,0,2,1,-78,0,12,60610,1120,0,0
"2124",2012,0,2,1,-150,0,10,62977,970,0,0
"2125",2012,1,2,1,83,0,10,65883,980,0,0
"2126",2012,0,2,5,88,0,9,42719,890,0,0
"2127",2012,1,2,1,171,0,11,62404,1070,0,1
"2128",2012,1,2,3,57,0,13,42128,1140,0,1
"2129",2012,1,2,3,108,0,11,68392,1080,0,0
"2130",2012,1,2,2,-121,0,16,60779,1380,0,0
"2131",2012,1,2,1,129,0,10,64224,980,0,1
"2132",2012,0,2,1,-154,0,18,45530,1500,1,1
"2133",2012,1,2,3,-180,0,11,74919,1090,0,0
"2134",2012,0,2,3,-126,0,11,50496,1030,0,0
"2135",2012,1,2,1,156,0,10,58264,990,0,1
"2136",2012,1,2,1,55,0,15,82115,1360,0,0
"2137",2012,0,2,2,-143,0,9,25094,850,0,1
"2138",2012,1,2,4,-53,0,9,46551,890,0,1
"2139",2012,1,2,1,43,0,13,67197,1180,0,0
"2140",2012,1,2,1,41,0,12,55003,1130,0,1
"2141",2012,1,2,1,-32,0,14,79589,1280,1,0
"2142",2012,0,2,2,103,0,8,11632,790,0,1
"2143",2012,0,2,1,-160,0,12,55386,1090,0,0
"2144",2012,0,2,1,40,0,13,32013,1130,0,1
"2145",2012,1,2,1,-105,0,12,78360,1160,0,0
"2146",2012,0,2,2,-108,0,11,36393,1010,0,0
"2147",2012,1,2,3,133,0,14,54749,1250,0,0
"2148",2012,0,2,2,148,0,13,21589,1130,0,0
"2149",2012,1,2,1,126,0,15,75995,1330,1,0
"2150",2012,0,2,2,-174,0,8,25976,810,0,1
"2151",2012,0,2,1,-153,0,13,61146,1170,0,0
"2152",2012,1,2,1,-20,0,11,69034,1050,0,0
"2153",2012,0,2,1,-174,0,15,53990,1310,0,0
"2154",2012,0,2,2,-32,0,9,23551,860,0,0
"2155",2012,0,2,1,49,0,10,67130,990,0,0
"2156",2012,0,2,4,165,0,10,21364,910,0,0
"2157",2012,1,2,1,-16,0,12,62693,1140,0,1
"2158",2012,1,2,2,-43,0,15,37936,1290,0,1
"2159",2012,1,2,1,-6,0,16,61028,1420,0,0
"2160",2012,0,2,1,-150,0,12,64120,1140,0,0
"2161",2012,1,2,2,58,0,10,34881,930,0,1
"2162",2012,1,2,1,67,0,14,93262,1310,0,0
"2163",2012,0,2,1,141,0,12,68988,1110,0,0
"2164",2012,1,2,2,44,0,13,49993,1170,0,0
"2165",2012,1,2,1,-25,0,10,64302,1010,0,1
"2166",2012,0,2,4,84,0,13,23168,1120,1,1
"2167",2012,0,2,3,-32,0,11,44144,1010,1,0
"2168",2012,1,2,1,-10,0,13,69281,1190,0,0
"2169",2012,0,2,1,52,0,12,42621,1110,0,1
"2170",2012,0,2,3,34,0,9,35066,880,0,1
"2171",2012,0,2,1,160,0,15,70127,1360,1,0
"2172",2012,0,2,3,-93,0,11,58132,1030,0,0
"2173",2012,1,2,1,143,0,14,94204,1290,0,0
"2174",2012,0,2,1,104,0,11,57926,1030,0,0
"2175",2012,0,2,1,100,0,11,70591,1070,0,0
"2176",2012,1,2,1,-98,0,14,81167,1290,1,0
"2177",2012,0,2,2,-92,0,13,56135,1180,0,0
"2178",2012,0,2,1,21,0,11,45784,1010,0,1
"2179",2012,0,2,1,130,0,14,77547,1280,1,0
"2180",2012,1,2,2,-154,0,15,45227,1310,1,0
"2181",2012,0,2,2,-158,0,11,39993,1010,1,0
"2182",2012,0,2,1,-159,0,14,51432,1220,0,0
"2183",2012,1,2,2,-88,0,10,45745,960,0,0
"2184",2012,1,2,1,69,0,11,83563,1070,0,0
"2185",2012,1,2,1,160,0,10,67560,1010,0,0
"2186",2012,1,2,1,54,0,18,100340,1600,1,0
"2187",2012,1,2,1,174,0,13,76779,1210,0,0
"2188",2012,1,2,1,-74,0,11,47060,1020,0,1
"2189",2012,1,2,2,93,0,12,51620,1110,0,0
"2190",2012,0,2,1,-12,0,15,71273,1350,0,0
"2191",2012,1,2,2,-53,0,10,48838,940,0,0
"2192",2012,0,2,1,10,0,12,37034,1070,0,1
"2193",2012,0,2,1,84,0,12,54315,1120,0,0
"2194",2012,1,2,1,16,0,11,78909,1100,0,0
"2195",2012,0,2,5,-163,0,12,30417,1050,0,0
"2196",2012,0,2,3,13,0,8,14379,770,0,1
"2197",2012,1,2,4,109,0,10,46911,960,0,0
"2198",2012,0,2,2,-134,0,11,29899,1020,0,1
"2199",2012,0,2,1,-61,0,9,37448,880,0,0
"2200",2012,1,2,2,-64,0,10,51088,960,0,0
"2201",2012,0,2,1,83,0,11,39522,1040,0,0
"2202",2012,1,2,1,-153,0,13,58839,1180,1,1
"2203",2012,1,2,1,-141,0,10,62777,980,0,1
"2204",2012,1,2,3,-142,0,21,62728,1600,0,0
"2205",2012,0,2,2,71,0,11,43935,1010,0,0
"2206",2012,0,2,1,178,0,11,64145,1080,0,0
"2207",2012,0,2,2,129,0,9,34443,880,0,0
"2208",2012,0,2,2,168,0,13,25566,1120,1,0
"2209",2012,0,2,1,130,0,13,45086,1150,0,0
"2210",2012,0,2,1,-115,0,11,61925,1070,0,0
"2211",2012,0,2,3,137,0,11,37051,1020,0,0
"2212",2012,0,2,1,20,0,11,66774,1050,0,0
"2213",2012,1,2,3,-138,0,11,62860,1060,0,0
"2214",2012,0,2,1,105,0,14,54111,1270,1,0
"2215",2012,0,2,3,-63,0,13,31598,1120,0,1
"2216",2012,0,2,2,-136,0,9,14367,850,0,1
"2217",2012,1,2,2,55,0,11,31032,1010,0,0
"2218",2012,1,2,1,46,0,11,95878,1080,0,0
"2219",2012,0,2,3,56,0,14,54436,1240,0,0
"2220",2012,0,2,1,73,0,12,68183,1110,0,0
"2221",2012,0,2,1,-149,0,11,63281,1030,1,0
"2222",2012,1,2,2,159,0,10,28192,920,0,1
"2223",2012,1,2,1,2,0,13,53281,1180,0,1
"2224",2012,1,2,1,-111,0,12,47345,1080,0,1
"2225",2012,1,2,3,110,0,11,50109,1030,0,1
"2226",2012,1,2,1,-40,0,15,71524,1330,0,0
"2227",2012,1,2,2,-54,0,9,30637,890,0,1
"2228",2012,0,2,3,-127,0,10,17524,920,0,1
"2229",2012,1,2,1,156,0,12,59446,1130,0,1
"2230",2012,1,2,1,50,0,9,54299,910,0,1
"2231",2012,1,2,2,-32,0,12,35542,1090,0,1
"2232",2012,1,2,1,-96,0,19,80244,1600,0,0
"2233",2012,0,2,2,88,0,12,52483,1090,0,0
"2234",2012,0,2,1,122,0,14,43520,1230,0,1
"2235",2012,1,2,1,-46,0,15,72446,1320,0,0
